probe	entrez	gene	pval.exp	odds.exp	pval.anthr	odds.exp.1	pval.expAnth	odds.expAnth	adjpval
218619_s_at	6839	SUV39H1	0.517942208411563	0.748153448781165	0.000607498312290455	5.35762443251857	0.284597913352885	1.76636285476133	0.701907690860961
214754_at	200424	TET3	0.56283387263531	0.676042363499618	0.000576115205571326	5.6013204792812	0.286727295290921	1.82047545457413	0.701907690860961
220007_at	79828	METTL8	0.337701073876804	0.472408115578092	0.000567597840805178	5.9925793127023	0.287081031610469	1.87150825554584	0.701907690860961
212597_s_at	10042	HMGXB4	0.437346731466673	1.21481516500626	0.000611356734451118	4.9320479334055	0.2883592627228	0.568899248488385	0.701907690860961
218395_at	64431	ACTR6	0.569610121579615	0.641410890125623	0.000556283511124356	5.73103104912401	0.288750267419234	1.86060128618644	0.701907690860961
217836_s_at	55249	YY1AP1	0.163150001483075	0.919315733042486	0.000506100702315049	4.94798790276239	0.289028817362231	0.569788765621515	0.701907690860961
204880_at	4255	MGMT	0.295170735434434	1.02570721713064	0.000630160825712656	5.46238207595184	0.289316272759014	0.570367126705113	0.701907690860961
212257_s_at	6595	SMARCA2	0.055317958686618	0.906653336186094	0.000767180457638239	4.95398759421288	0.290150924133576	0.579853504913856	0.701907690860961
210858_x_at	472	ATM	0.243764070380062	1.02773277833193	0.00049875661350951	4.77056517940392	0.291189965955	0.574841757107193	0.701907690860961
209257_s_at	9126	SMC3	0.248579850007203	1.08100370300545	0.000505677997283294	4.88819227807523	0.294990987316662	0.587129437384222	0.705318453718009
220605_s_at	22933	SIRT2	0.558964619189279	0.615359556213815	0.000688997060133367	5.95159374842707	0.295807158033938	2.04773510335882	0.705318453718009
214994_at	200316	APOBEC3F	0.347645835884028	1.16209208704477	0.000450193647365316	5.46698404755542	0.296945868766018	0.572505990917986	0.705318453718009
41160_at	53615	MBD3	0.177161370387138	0.962030131173395	0.00049623079535055	5.39151375853019	0.299345413933334	1.79002261255672	0.705318453718009
212615_at	80205	CHD9	0.0999025548080106	0.863953080651931	0.000679266669417089	4.77709503134468	0.299923305204325	0.560070399265033	0.705318453718009
220928_s_at	63976	PRDM16	0.418681893626793	0.808032636028521	0.000584389710458377	5.5885333477695	0.300271443158935	1.73728570787968	0.705318453718009
209240_at	8473	OGT	0.267050496704783	1.03529754583014	0.000407856023324382	5.30239276260384	0.305617392078249	0.585178933133442	0.71206174209346
205446_s_at	1386	ATF2	0.589512158334128	0.642400301154599	0.00058343998175725	5.78010542164057	0.305722161007518	1.79033638784767	0.71206174209346
203992_s_at	7403	KDM6A	0.147471249668565	0.429388545111424	0.000931621640487656	5.06744788328379	0.308212998095342	1.77819121950107	0.714846953565667
201547_at	10765	KDM5B	0.487266420983293	0.81823468734636	0.000529054548017771	5.70352040434533	0.311271004667609	1.70475043225159	0.718918805759499
201209_at	3065	HDAC1	0.0562582081069961	0.461704324168157	0.000537141459137191	5.48896037213638	0.314770043616158	1.56768434100881	0.723971100317163
218599_at	9985	REC8	0.405378588628008	0.445427054831572	0.000807147378507067	6.50149454827154	0.31651318197118	2.02698714437934	0.724641950491572
221820_s_at	84148	KAT8	0.607944611245041	0.672291439494994	0.000712152696435986	5.56803984186245	0.31844422595464	1.75312646562037	0.724641950491572
207611_at	8340	HIST1H2BL	0.326087828391965	0.863613079573222	0.000775236908329369	5.57519879685794	0.31998834597278	1.76235786400852	0.724641950491572
213211_s_at	10629	TAF6L	0.595285790368932	0.721388552747187	0.0006769215811121	5.20316453613784	0.320312746231782	1.74527295965293	0.724641950491572
208988_at	22992	KDM2A	0.361428095824568	0.815523946900148	0.000695033853663873	5.53544110725965	0.322266575830105	1.75512310409576	0.72608632595191
209106_at	8648	NCOA1	0.141969412480493	0.940242203772585	0.000869547699825612	5.13256512247395	0.327485924406542	0.591713716604504	0.734436564538365
